Rainfall,Humidity3pm,Pressure9am,RainToday,RainTomorrow
0.0,36.0,1018.2,No,No
0.0,89.0,1020.8,No,Yes
0.0,60.0,1013.9,No,No
0.0,44.0,1027.5,No,No
0.0,46.0,1011.6,No,No
0.0,38.0,1000.2,No,Yes
8.8,54.0,1015.2,Yes,No
0.0,33.0,1028.2,No,No
0.0,10.0,1018.7,No,No
0.6,38.0,1011.3,No,No
0.0,50.0,1025.8,No,No
29.8,86.0,1026.3,Yes,Yes
0.2,62.0,1018.8,No,No
0.0,43.0,,No,No
0.0,10.0,1011.4,No,No
0.0,41.0,1021.3,No,No
0.0,62.0,1024.2,No,No
3.8,69.0,1018.0,Yes,No
0.0,36.0,1018.1,No,No
0.0,78.0,1015.8,No,Yes
0.0,14.0,1022.7,No,No
4.6,69.0,1012.6,Yes,No
8.4,55.0,1022.5,Yes,No
43.0,49.0,1008.1,Yes,No
0.0,34.0,1022.2,No,No
2.6,84.0,1004.9,Yes,Yes
2.2,57.0,1015.1,Yes,No
0.0,37.0,1014.0,No,No
8.0,95.0,1019.9,Yes,Yes
0.0,64.0,1024.9,No,No
12.6,95.0,,Yes,Yes
0.0,24.0,1019.9,No,No
1.8,78.0,1018.8,Yes,No
,,,,
0.0,61.0,1023.8,No,No
0.0,21.0,1024.3,No,No
0.0,35.0,,No,No
0.0,44.0,1019.6,No,No
0.0,49.0,,No,Yes
0.0,61.0,1021.9,No,No
0.8,72.0,1018.4,No,No
0.0,51.0,1034.4,No,No
0.6,64.0,1024.2,No,No
0.0,21.0,1019.7,No,No
2.2,45.0,,Yes,No
0.0,47.0,1023.5,No,No
0.0,55.0,1025.1,No,No
0.4,98.0,1018.4,No,Yes
0.0,47.0,1025.1,No,No
0.6,52.0,,No,No
3.0,67.0,1009.1,Yes,Yes
,71.0,1023.1,,
0.0,29.0,1012.3,No,No
13.0,74.0,1010.9,Yes,Yes
0.0,45.0,1013.3,No,No
0.0,12.0,1007.6,No,No
0.0,71.0,1008.1,No,No
0.0,51.0,1023.7,No,No
0.0,60.0,1012.2,No,No
0.0,61.0,1020.7,No,No
0.2,55.0,1033.8,No,No
0.0,62.0,1034.9,No,No
0.0,58.0,,No,No
0.0,68.0,1032.7,No,No
,48.0,1017.4,,
0.4,46.0,1015.2,No,No
0.0,61.0,1023.4,No,No
0.0,34.0,1008.2,No,No
0.4,73.0,1014.3,No,No
0.0,41.0,1012.6,No,No
0.0,73.0,1023.2,No,No
,60.0,1029.7,,
0.0,28.0,1012.6,No,No
0.0,,,No,No
0.0,,1011.5,No,No
0.0,47.0,,No,No
3.4,95.0,1007.9,Yes,Yes
0.0,3.0,1008.1,No,No
0.0,55.0,1009.3,No,No
0.2,68.0,,No,No
0.0,10.0,1012.2,No,No
28.8,58.0,1010.0,Yes,No
0.0,60.0,1022.2,No,No
,59.0,,,Yes
0.0,25.0,1012.4,No,No
0.2,33.0,1016.2,No,No
0.2,55.0,1018.2,No,No
0.0,16.0,1013.7,No,No
25.0,69.0,1005.7,Yes,Yes
0.0,46.0,1013.6,No,No
1.6,62.0,1015.5,Yes,No
0.0,75.0,1019.9,No,No
0.0,69.0,1015.1,No,No
1.2,35.0,1010.9,Yes,No
0.0,58.0,1021.7,No,No
,,,,
0.0,25.0,,No,No
0.0,58.0,1019.8,No,No
0.0,38.0,1018.6,No,No
3.3,70.0,1007.9,Yes,Yes
0.0,72.0,1018.3,No,No
0.0,55.0,1015.7,No,Yes
0.8,,1008.6,No,Yes
0.0,63.0,1016.3,No,No
0.0,55.0,1019.5,No,No
0.0,49.0,1013.3,No,No
1.2,54.0,1025.7,Yes,No
0.0,35.0,1014.9,No,No
11.8,44.0,1013.8,Yes,No
0.0,32.0,1017.9,No,No
0.0,12.0,1021.9,No,No
0.0,23.0,1018.8,No,No
2.6,64.0,1026.9,Yes,No
0.0,46.0,1020.6,No,No
0.0,87.0,1010.6,No,Yes
0.0,,1010.5,No,No
0.0,26.0,1019.4,No,No
0.0,,,No,No
0.6,79.0,,No,No
0.0,63.0,1018.1,No,No
5.4,70.0,1022.1,Yes,Yes
0.0,48.0,1022.1,No,No
0.0,36.0,1014.8,No,No
0.0,52.0,,No,No
3.0,65.0,1014.5,Yes,No
0.0,46.0,1021.3,No,No
0.0,51.0,1008.7,No,Yes
13.8,79.0,1014.7,Yes,Yes
10.0,39.0,1019.7,Yes,No
0.0,47.0,1021.5,No,Yes
,59.0,1028.4,,No
,,,,
0.0,61.0,1024.2,No,No
0.6,46.0,1007.9,No,No
0.0,52.0,1016.3,No,No
0.0,57.0,1014.8,No,No
2.6,92.0,1012.7,Yes,Yes
0.0,60.0,1013.7,No,Yes
1.6,56.0,,Yes,No
11.4,68.0,1026.2,Yes,No
1.0,73.0,1020.6,No,No
0.0,59.0,1026.6,No,No
10.4,61.0,1003.3,Yes,Yes
0.0,60.0,,No,No
0.0,42.0,1024.3,No,No
0.0,57.0,1018.2,No,No
0.0,34.0,1008.1,No,No
0.0,65.0,1020.5,No,No
1.2,46.0,1013.5,Yes,No
0.0,57.0,,No,No
18.8,88.0,1010.9,Yes,Yes
29.2,59.0,1014.2,Yes,Yes
28.0,89.0,1005.7,Yes,Yes
0.0,23.0,1028.5,No,No
0.7,82.0,1014.4,No,No
15.0,58.0,1016.2,Yes,No
0.0,26.0,1019.4,No,No
2.8,39.0,1016.7,Yes,No
0.0,31.0,1024.6,No,No
0.0,41.0,,No,
0.0,44.0,1006.3,No,No
0.0,54.0,1019.5,No,No
1.4,69.0,1012.6,Yes,No
0.0,50.0,1020.8,No,No
6.4,,1001.4,Yes,Yes
0.0,25.0,,No,No
0.0,42.0,1012.2,No,No
0.0,66.0,1005.8,No,No
0.0,52.0,1015.1,No,No
1.6,19.0,1005.3,Yes,Yes
1.0,65.0,1026.0,No,No
0.0,46.0,1020.9,No,No
15.8,77.0,1014.1,Yes,No
0.0,22.0,1008.7,No,No
9.0,82.0,,Yes,No
0.0,23.0,1016.7,No,No
0.0,38.0,1022.1,No,No
0.0,47.0,1025.9,No,No
0.0,68.0,1020.2,No,No
0.0,60.0,1005.7,No,No
0.0,56.0,1018.7,No,No
,41.0,,,
2.2,86.0,1023.5,Yes,Yes
0.0,67.0,1014.4,No,No
1.2,59.0,1015.2,Yes,Yes
0.0,21.0,1015.2,No,No
0.0,47.0,1021.9,No,No
0.0,54.0,1017.5,No,No
0.0,6.0,1009.6,No,No
0.0,42.0,1016.3,No,No
0.0,56.0,1017.3,No,No
0.0,28.0,1003.9,No,No
1.4,75.0,1016.3,Yes,No
0.0,26.0,1018.1,No,No
0.2,58.0,,No,No
0.0,52.0,1021.5,No,No
0.0,37.0,1022.5,No,No
8.6,60.0,1004.8,Yes,Yes
0.0,53.0,1015.9,No,No
0.0,54.0,1021.1,No,No
0.0,60.0,1031.0,No,No
0.0,41.0,1023.3,No,No
0.0,31.0,1023.8,No,No
0.0,,,No,No
4.0,72.0,1019.0,Yes,Yes
0.2,54.0,1015.6,No,No
1.6,83.0,1012.7,Yes,No
0.0,39.0,,No,No
0.0,56.0,1011.3,No,Yes
2.0,88.0,1012.1,Yes,Yes
,47.0,1019.2,,No
4.2,52.0,1013.2,Yes,No
0.0,38.0,1014.1,No,Yes
14.6,74.0,1008.2,Yes,No
0.4,61.0,1023.6,No,Yes
1.0,26.0,1011.8,No,No
0.0,4.0,1012.3,No,No
14.6,77.0,1027.5,Yes,No
0.0,27.0,1020.5,No,No
0.0,59.0,1009.9,No,No
1.2,71.0,1020.0,Yes,Yes
0.0,,,No,No
0.2,93.0,1024.4,No,Yes
0.0,50.0,1021.2,No,No
0.0,93.0,1014.2,No,No
0.0,83.0,,No,Yes
0.0,37.0,999.9,No,Yes
0.0,46.0,988.8,No,No
1.8,36.0,1020.4,Yes,No
0.0,77.0,1011.6,No,Yes
0.6,72.0,1025.7,No,No
0.0,41.0,1017.9,No,No
0.0,20.0,1020.1,No,No
0.0,,1025.3,No,No
0.0,,,No,No
0.0,76.0,1016.6,No,Yes
0.0,38.0,1019.0,No,No
,48.0,1014.5,,No
1.8,67.0,1025.5,Yes,No
0.0,22.0,1019.3,No,No
,,,,
0.2,61.0,1031.7,No,No
0.0,62.0,,No,Yes
0.0,18.0,1007.0,No,No
0.0,38.0,1022.4,No,No
0.0,99.0,1007.5,No,Yes
2.2,63.0,1015.2,Yes,Yes
0.0,60.0,,No,No
1.4,93.0,1018.9,Yes,Yes
0.0,42.0,1015.3,No,No
,48.0,1012.7,,Yes
9.4,25.0,1013.0,Yes,No
0.0,36.0,1013.7,No,No
0.0,68.0,1011.8,No,No
0.0,46.0,1021.8,No,No
29.8,85.0,1022.6,Yes,Yes
,,,,
2.2,50.0,1017.1,Yes,No
0.0,64.0,1020.1,No,No
0.0,47.0,1023.1,No,Yes
,39.0,1007.6,,Yes
0.0,3.0,1012.9,No,No
13.8,68.0,1015.5,Yes,No
0.0,97.0,1000.9,No,No
11.2,77.0,1009.6,Yes,Yes
0.0,53.0,1026.1,No,No
0.0,77.0,1017.5,No,No
0.0,39.0,1027.0,No,No
15.8,92.0,1005.5,Yes,Yes
0.0,77.0,,No,No
23.4,100.0,,Yes,
0.0,55.0,1011.6,No,No
5.8,79.0,1001.1,Yes,Yes
0.0,60.0,1011.2,No,No
0.2,48.0,1016.7,No,No
0.0,55.0,1011.8,No,No
0.0,58.0,1021.4,No,No
0.0,39.0,1019.8,No,No
0.0,88.0,1032.4,No,No
1.0,98.0,1028.3,No,No
0.0,,1016.3,No,No
0.0,68.0,1010.0,No,No
1.0,57.0,1035.6,No,No
0.0,33.0,1025.4,No,No
4.8,45.0,1017.4,Yes,No
0.0,98.0,1016.9,No,No
0.0,27.0,1015.2,No,No
0.0,26.0,1021.9,No,No
0.0,46.0,1016.5,No,Yes
5.2,53.0,,Yes,Yes
0.4,77.0,1025.6,No,No
0.0,36.0,,No,No
0.0,54.0,1017.5,No,No
0.0,23.0,1022.0,No,No
0.0,25.0,1016.0,No,No
1.4,60.0,1016.2,Yes,No
0.0,45.0,1024.5,No,No
0.0,24.0,1023.0,No,No
0.0,44.0,1010.1,No,No
0.4,36.0,1026.1,No,No
0.0,61.0,1021.1,No,No
0.0,67.0,1024.9,No,No
0.0,20.0,1012.4,No,No
0.0,63.0,1016.5,No,No
3.2,63.0,1022.6,Yes,No
0.4,60.0,1016.4,No,Yes
0.2,76.0,1021.6,No,Yes
8.6,62.0,1022.7,Yes,No
4.2,81.0,1020.7,Yes,Yes
0.0,41.0,1015.7,No,No
4.6,74.0,1017.6,Yes,Yes
0.0,55.0,1020.4,No,Yes
0.0,54.0,1021.8,No,No
5.8,76.0,1009.8,Yes,No
3.4,55.0,1013.0,Yes,No
0.0,30.0,1019.6,No,No
,71.0,,,No
18.0,78.0,,Yes,No
0.4,53.0,1026.8,No,No
0.0,49.0,1012.9,No,Yes
,34.0,1003.7,,No
0.8,59.0,,No,No
0.0,30.0,1016.6,No,No
0.0,58.0,988.8,No,Yes
3.2,72.0,1008.3,Yes,Yes
0.0,37.0,1021.2,No,Yes
0.0,24.0,1018.2,No,No
0.0,52.0,1027.3,No,No
2.0,42.0,1021.8,Yes,No
0.0,52.0,1022.0,No,No
0.0,55.0,1018.5,No,No
0.2,39.0,1012.4,No,Yes
0.0,15.0,1017.3,No,No
17.4,39.0,1013.9,Yes,No
0.0,29.0,1008.3,No,No
0.0,30.0,1016.5,No,No
0.0,75.0,1017.1,No,No
0.0,41.0,1019.7,No,No
0.0,22.0,1017.3,No,No
,23.0,,,No
0.0,69.0,,No,No
0.0,45.0,1022.5,No,No
8.2,73.0,1005.1,Yes,Yes
,73.0,1033.0,,No
0.0,67.0,1005.5,No,No
69.6,100.0,1001.9,Yes,Yes
0.4,53.0,1009.3,No,No
0.0,38.0,1022.6,No,
0.0,37.0,1034.6,No,No
0.0,82.0,1022.1,No,No
0.0,45.0,1013.2,No,Yes
0.0,3.0,1024.8,No,No
0.2,51.0,1013.9,No,No
8.8,56.0,993.6,Yes,No
4.2,87.0,1015.7,Yes,Yes
0.0,31.0,1014.9,No,No
13.0,63.0,1020.7,Yes,No
0.0,57.0,1031.5,No,No
1.0,90.0,1011.4,No,Yes
0.0,19.0,998.0,No,No
0.6,47.0,1017.2,No,No
18.2,64.0,999.7,Yes,Yes
0.0,49.0,1017.9,No,No
0.0,39.0,,No,No
0.0,46.0,1014.1,No,No
0.0,35.0,1013.7,No,No
0.0,16.0,1016.5,No,No
1.8,62.0,1009.3,Yes,Yes
1.8,44.0,,Yes,No
2.6,60.0,1025.7,Yes,No
0.0,31.0,1016.6,No,No
0.0,61.0,1012.9,No,No
0.0,9.0,1019.8,No,No
1.0,52.0,1019.9,No,No
5.2,94.0,1018.5,Yes,Yes
0.0,12.0,1006.3,No,No
0.0,73.0,1013.5,No,No
1.8,57.0,1021.0,Yes,No
0.0,11.0,1008.1,No,No
0.0,61.0,997.8,No,Yes
1.8,59.0,993.8,Yes,Yes
0.0,41.0,1016.9,No,No
0.0,76.0,1017.8,No,No
0.2,26.0,1004.9,No,No
0.0,27.0,1024.0,No,No
2.0,96.0,1006.8,Yes,Yes
0.0,50.0,1028.7,No,No
0.0,71.0,1022.6,No,No
0.0,34.0,1005.2,No,Yes
0.0,15.0,1030.3,No,No
12.6,75.0,,Yes,Yes
4.8,68.0,,Yes,No
0.2,66.0,1005.3,No,No
0.2,39.0,1032.8,No,No
0.2,55.0,1019.2,No,No
16.8,53.0,1010.7,Yes,No
0.0,89.0,1016.2,No,Yes
0.2,42.0,1030.2,No,Yes
0.0,36.0,1013.5,No,No
5.8,93.0,1004.7,Yes,Yes
0.8,75.0,1015.7,No,No
,84.0,1013.3,,
0.0,81.0,1015.6,No,Yes
0.0,39.0,1020.8,No,No
0.2,70.0,1018.4,No,No
0.6,74.0,1016.2,No,No
0.0,51.0,1024.5,No,No
2.6,61.0,,Yes,No
13.2,67.0,1015.0,Yes,No
43.4,,1006.4,Yes,No
3.0,71.0,1022.9,Yes,No
0.8,76.0,1015.7,No,No
0.0,58.0,,No,No
9.4,81.0,1002.9,Yes,No
0.2,,,No,No
12.4,87.0,1007.8,Yes,Yes
0.0,55.0,1026.6,No,No
0.0,60.0,1016.6,No,No
0.0,21.0,1011.9,No,No
0.0,70.0,1024.9,No,No
0.8,42.0,1016.9,No,No
16.6,67.0,1012.3,Yes,Yes
0.0,52.0,1019.0,No,No
68.4,43.0,999.8,Yes,No
2.0,68.0,1024.4,Yes,No
0.4,70.0,1031.0,No,No
0.2,32.0,1017.0,No,Yes
0.0,45.0,1025.1,No,No
0.0,25.0,1024.8,No,No
8.0,52.0,1013.1,Yes,No
2.4,75.0,,Yes,No
0.0,52.0,1021.9,No,No
0.1,82.0,1011.3,No,Yes
1.8,73.0,1013.3,Yes,Yes
0.0,10.0,1017.5,No,No
0.0,69.0,1019.7,No,No
0.0,,1016.0,No,No
0.0,23.0,1007.7,No,No
0.0,70.0,1018.4,No,No
0.0,42.0,1015.9,No,No
0.0,27.0,1017.9,No,No
0.0,27.0,1014.6,No,No
1.2,81.0,1009.9,Yes,Yes
0.6,57.0,1017.7,No,No
0.0,75.0,1012.2,No,No
0.0,66.0,1029.4,No,No
0.0,23.0,1010.4,No,No
6.8,93.0,1007.1,Yes,Yes
0.0,89.0,1013.7,No,No
0.2,64.0,,No,No
0.0,59.0,1021.9,No,No
0.0,74.0,1003.9,No,No
0.2,56.0,1014.3,No,Yes
,44.0,1022.3,,Yes
0.0,69.0,1014.0,No,Yes
0.0,44.0,1021.3,No,No
0.4,59.0,1006.6,No,No
0.0,80.0,1003.9,No,Yes
0.0,45.0,1015.9,No,No
0.0,30.0,1012.4,No,Yes
0.0,11.0,1017.8,No,No
0.0,57.0,1028.3,No,No
29.4,98.0,,Yes,
1.2,85.0,1012.7,Yes,Yes
0.2,46.0,1017.2,No,No
0.0,45.0,1025.1,No,No
1.8,57.0,1005.9,Yes,No
0.0,26.0,1032.2,No,No
,49.0,1007.6,,
10.6,74.0,1014.9,Yes,Yes
0.0,44.0,1033.8,No,No
0.0,82.0,,No,No
0.0,28.0,1013.6,No,No
0.0,54.0,,No,No
0.0,50.0,1017.7,No,Yes
0.2,29.0,1010.0,No,No
0.0,12.0,1012.1,No,No
5.0,64.0,1015.0,Yes,No
0.0,,,No,No
0.0,56.0,1013.0,No,Yes
0.4,96.0,1020.1,No,Yes
,69.0,1023.6,,Yes
9.8,80.0,1020.7,Yes,No
0.0,42.0,1033.9,No,No
1.8,94.0,1026.9,Yes,Yes
0.0,21.0,1019.6,No,No
3.8,54.0,1016.8,Yes,Yes
15.6,63.0,1019.8,Yes,No
0.0,82.0,1024.3,No,No
,43.0,1019.4,,Yes
0.6,,1007.4,No,No
2.2,59.0,1024.4,Yes,Yes
0.2,73.0,1015.8,No,No
13.0,72.0,1011.1,Yes,
0.0,58.0,1026.1,No,No
,,,,
4.4,58.0,1025.3,Yes,No
0.0,21.0,1016.6,No,No
7.0,31.0,1015.0,Yes,Yes
0.0,65.0,1006.9,No,Yes
0.0,47.0,1018.8,No,No
0.0,10.0,1015.3,No,No
0.0,55.0,1014.6,No,No
0.0,33.0,1017.7,No,No
7.0,97.0,1021.1,Yes,Yes
0.0,67.0,1026.5,No,No
,,,,
1.2,52.0,1016.0,Yes,Yes
0.0,73.0,1010.0,No,Yes
0.0,79.0,1018.7,No,Yes
0.0,6.0,1016.6,No,No
0.0,64.0,1029.9,No,No
0.0,80.0,1022.3,No,Yes
0.0,67.0,1028.2,No,No
17.6,62.0,1008.5,Yes,No
0.0,61.0,1018.6,No,No
0.0,82.0,1016.6,No,Yes
0.0,40.0,1011.9,No,No
8.5,70.0,1021.9,Yes,Yes
0.8,25.0,1006.7,No,No
0.0,49.0,1024.1,No,No
0.6,52.0,1028.2,No,No
5.4,64.0,1021.6,Yes,Yes
0.0,52.0,1016.3,No,Yes
4.4,59.0,1016.1,Yes,Yes
0.0,53.0,1020.8,No,No
0.0,54.0,1024.9,No,No
2.6,66.0,1019.4,Yes,No
0.2,51.0,1025.8,No,No
0.0,51.0,1017.4,No,No
2.2,56.0,1011.6,Yes,Yes
0.0,32.0,1030.6,No,No
0.0,34.0,1017.7,No,No
0.0,52.0,1013.2,No,No
0.0,43.0,1027.3,No,No
0.0,36.0,1023.6,No,No
2.0,71.0,1019.5,Yes,Yes
0.0,21.0,1009.6,No,No
0.0,24.0,1018.9,No,No
0.0,16.0,1010.3,No,No
0.6,58.0,1020.8,No,No
0.0,35.0,1021.9,No,No
0.0,35.0,1019.9,No,No
0.0,25.0,1011.7,No,No
0.0,56.0,1008.3,No,No
0.0,68.0,1018.7,No,No
0.0,22.0,1021.3,No,No
0.2,66.0,1016.0,No,No
2.4,68.0,,Yes,No
0.0,37.0,1013.4,No,No
0.0,20.0,1030.5,No,No
12.8,64.0,1021.0,Yes,Yes
0.0,61.0,,No,Yes
0.0,66.0,1031.7,No,No
11.6,83.0,1006.8,Yes,Yes
2.4,88.0,1016.2,Yes,Yes
0.0,63.0,1020.5,No,No
0.0,87.0,1006.2,No,No
,87.0,1014.3,,
1.0,78.0,997.8,No,Yes
0.0,23.0,1024.0,No,No
0.0,30.0,1020.2,No,No
0.2,85.0,,No,No
0.0,65.0,1015.4,No,No
3.2,64.0,,Yes,No
0.0,23.0,1007.3,No,No
0.0,50.0,1040.2,No,No
4.2,93.0,1010.7,Yes,Yes
0.0,29.0,1025.2,No,No
0.0,7.0,1014.1,No,No
0.0,9.0,1014.3,No,No
,,,,
11.4,43.0,1006.2,Yes,Yes
0.0,21.0,1014.5,No,No
0.4,62.0,1019.8,No,No
0.0,27.0,1017.8,No,No
0.0,20.0,1017.0,No,No
0.0,30.0,1018.1,No,No
0.0,43.0,1032.9,No,No
0.0,48.0,1008.0,No,No
0.0,57.0,1024.4,No,Yes
5.0,61.0,1015.7,Yes,Yes
0.0,25.0,1014.7,No,No
0.0,74.0,1016.9,No,No
0.0,40.0,1027.5,No,No
0.0,49.0,1018.0,No,No
0.2,23.0,1013.6,No,No
0.0,59.0,1010.9,No,Yes
0.0,37.0,1021.0,No,No
0.0,76.0,1015.8,No,Yes
2.0,58.0,1025.8,Yes,No
0.2,49.0,1018.2,No,No
0.8,72.0,1029.8,No,No
0.0,25.0,1029.3,No,No
0.0,15.0,1016.6,No,No
0.0,32.0,,No,No
0.4,47.0,1022.0,No,No
0.2,57.0,1027.3,No,No
0.0,44.0,1025.2,No,No
6.2,87.0,1028.9,Yes,No
0.0,44.0,1018.7,No,No
0.0,67.0,1016.6,No,No
2.2,57.0,1008.6,Yes,Yes
0.0,66.0,1015.3,No,No
3.2,89.0,1016.2,Yes,Yes
17.0,85.0,1020.1,Yes,Yes
0.0,70.0,1010.6,No,No
0.0,14.0,1016.6,No,No
0.0,67.0,1015.5,No,No
0.0,50.0,1025.0,No,No
0.0,67.0,1005.3,No,Yes
0.0,19.0,1013.2,No,No
0.8,45.0,,No,No
0.0,65.0,1016.9,No,No
0.0,26.0,1022.2,No,No
0.0,65.0,1010.5,No,Yes
0.0,87.0,1010.0,No,Yes
0.0,33.0,1020.0,No,No
1.2,41.0,1001.7,Yes,No
0.6,62.0,1016.2,No,No
0.4,61.0,1036.0,No,No
0.0,55.0,1022.8,No,No
0.0,6.0,1019.7,No,No
0.0,60.0,1010.1,No,Yes
0.0,40.0,,No,No
4.2,60.0,1007.7,Yes,Yes
0.0,55.0,1018.4,No,No
14.4,51.0,1014.6,Yes,Yes
0.0,33.0,1020.2,No,No
0.0,21.0,,No,No
0.0,43.0,1024.6,No,No
0.0,19.0,1004.5,No,No
0.4,79.0,1016.5,No,No
2.2,75.0,1021.5,Yes,No
0.0,74.0,1010.0,No,Yes
0.0,72.0,1016.2,No,Yes
3.8,62.0,1024.5,Yes,Yes
0.0,70.0,1030.0,No,No
23.2,98.0,1010.3,Yes,Yes
0.2,89.0,1001.9,No,Yes
5.4,57.0,1015.5,Yes,No
0.6,86.0,1018.1,No,No
0.2,32.0,1020.1,No,No
0.0,28.0,1027.4,No,No
0.0,48.0,1014.5,No,No
0.0,11.0,,No,No
0.0,31.0,1021.2,No,No
0.0,32.0,1018.4,No,No
0.0,31.0,1017.3,No,No
2.6,50.0,,Yes,No
1.0,84.0,1022.4,No,No
1.0,68.0,1015.4,No,No
0.0,,,No,No
0.0,55.0,1029.7,No,No
0.0,61.0,1013.4,No,Yes
,,,,
0.0,47.0,1024.9,No,No
9.6,61.0,,Yes,Yes
4.6,40.0,1015.4,Yes,No
42.0,52.0,1010.3,Yes,Yes
0.0,29.0,1021.5,No,No
0.0,71.0,1030.3,No,No
1.4,54.0,1020.5,Yes,No
1.4,63.0,,Yes,No
1.4,78.0,1017.1,Yes,No
1.0,99.0,1011.2,No,Yes
0.0,19.0,,No,No
0.0,39.0,1010.3,No,No
1.8,67.0,1009.7,Yes,Yes
2.2,64.0,1018.1,Yes,No
5.6,91.0,1013.8,Yes,Yes
0.0,64.0,1021.3,No,No
0.0,26.0,1015.9,No,No
0.0,21.0,1007.7,No,No
0.0,39.0,1014.3,No,No
0.0,30.0,,No,No
84.0,95.0,1006.1,Yes,Yes
2.0,63.0,1018.1,Yes,No
0.0,60.0,1033.3,No,Yes
0.0,14.0,1010.9,No,No
0.0,56.0,1009.1,No,No
0.0,51.0,1018.1,No,No
0.0,58.0,1020.8,No,No
0.0,59.0,1019.0,No,No
0.0,,1017.9,No,No
0.0,67.0,1019.4,No,No
0.0,65.0,1002.4,No,No
1.0,94.0,1017.8,No,No
0.0,43.0,1016.8,No,No
2.6,62.0,1017.4,Yes,No
0.0,11.0,1015.4,No,No
0.0,42.0,1020.6,No,No
0.0,74.0,1012.9,No,No
0.0,54.0,1019.9,No,No
24.4,97.0,1017.4,Yes,Yes
0.8,46.0,1018.4,No,No
0.4,74.0,1006.8,No,Yes
0.0,52.0,,No,No
0.0,72.0,,No,No
0.0,52.0,1014.4,No,No
0.0,84.0,1015.6,No,Yes
0.0,,1021.4,No,No
0.0,54.0,1031.9,No,No
0.0,21.0,1016.7,No,No
15.0,74.0,,Yes,Yes
1.6,70.0,1019.9,Yes,No
25.4,51.0,1008.0,Yes,Yes
0.0,72.0,1029.9,No,No
0.0,65.0,1018.9,No,No
0.0,70.0,1031.4,No,No
0.0,66.0,1016.4,No,No
6.8,76.0,1015.6,Yes,No
0.0,22.0,1014.9,No,No
0.0,16.0,1018.0,No,No
0.0,57.0,1017.2,No,Yes
1.4,39.0,,Yes,Yes
0.0,53.0,1024.4,No,No
4.6,57.0,1025.8,Yes,No
0.0,25.0,1019.5,No,No
29.8,60.0,1024.8,Yes,No
0.2,33.0,1016.9,No,No
0.0,23.0,1008.3,No,No
3.8,60.0,,Yes,No
0.0,60.0,1024.7,No,No
0.0,39.0,1022.4,No,No
0.0,50.0,1017.7,No,No
0.0,12.0,1011.1,No,No
8.8,85.0,1019.3,Yes,Yes
0.0,47.0,,No,No
0.0,,1004.6,No,Yes
9.6,61.0,1013.9,Yes,No
0.0,39.0,1026.9,No,No
0.0,30.0,1019.4,No,No
0.0,39.0,1017.7,No,No
0.0,41.0,,No,No
1.4,71.0,1010.2,Yes,No
7.6,28.0,1012.4,Yes,No
0.6,53.0,1025.0,No,No
0.0,77.0,1013.3,No,Yes
0.0,31.0,1018.7,No,No
9.6,66.0,1020.5,Yes,No
0.0,35.0,1005.0,No,No
15.0,50.0,1017.8,Yes,No
7.8,70.0,1021.7,Yes,No
0.0,96.0,1016.0,No,Yes
10.8,75.0,1018.1,Yes,No
0.2,66.0,1012.4,No,No
0.0,49.0,1017.6,No,No
0.0,28.0,1013.5,No,No
34.4,96.0,980.5,Yes,Yes
,56.0,1017.3,,Yes
0.0,5.0,1014.6,No,No
1.2,59.0,1018.7,Yes,No
0.0,23.0,1022.1,No,No
1.8,80.0,,Yes,Yes
,66.0,1022.6,,Yes
0.2,31.0,,No,No
0.0,54.0,1020.0,No,Yes
0.0,46.0,1035.9,No,No
0.4,67.0,1018.0,No,No
0.0,69.0,1011.9,No,No
0.0,,,No,No
0.0,73.0,1011.9,No,No
16.6,63.0,1018.0,Yes,No
0.0,61.0,1008.9,No,Yes
0.0,52.0,1032.2,No,No
0.0,89.0,1006.1,No,No
0.0,31.0,,No,No
0.0,68.0,1007.6,No,No
0.0,35.0,1024.8,No,No
0.2,58.0,1024.6,No,Yes
5.4,44.0,1019.9,Yes,No
0.0,27.0,,No,No
0.0,61.0,1015.2,No,No
22.4,43.0,1019.9,Yes,No
0.2,93.0,1012.4,No,Yes
0.2,20.0,1024.1,No,No
20.0,65.0,1005.9,Yes,No
0.0,59.0,1022.1,No,Yes
0.0,39.0,,No,No
,55.0,1018.7,,
1.8,45.0,1012.2,Yes,No
2.2,58.0,1014.2,Yes,No
0.0,29.0,1015.7,No,No
7.2,62.0,1021.5,Yes,No
0.0,60.0,1023.7,No,No
0.4,66.0,1023.0,No,Yes
0.2,62.0,1028.9,No,No
0.0,24.0,1011.3,No,Yes
150.2,94.0,1006.1,Yes,Yes
0.0,79.0,1013.6,No,Yes
0.0,74.0,1024.7,No,No
0.0,83.0,1008.8,No,Yes
0.0,45.0,1009.7,No,No
40.0,58.0,1022.4,Yes,No
1.0,71.0,1019.8,No,No
5.5,45.0,1005.1,Yes,No
0.0,37.0,1014.7,No,Yes
2.8,63.0,993.8,Yes,Yes
0.4,53.0,1011.6,No,No
0.4,62.0,1040.3,No,No
0.4,75.0,1006.7,No,Yes
0.0,33.0,1021.1,No,No
0.0,43.0,1009.8,No,No
0.0,61.0,1016.9,No,No
0.0,30.0,1034.9,No,No
0.0,47.0,1022.6,No,No
0.0,32.0,1024.8,No,No
2.6,55.0,1013.7,Yes,No
0.0,10.0,,No,No
0.0,59.0,1008.0,No,No
0.0,66.0,,No,No
0.0,67.0,1018.1,No,No
